"formulaId","molecularFormula","adduct","rank.x","siriusScoreNormalized","siriusScore","isotopeScore","treeScore","xcms_fts","inchiKey","smiles","structureName","xlogP","rank.y","csiScore","tanimotoSimilarity","mcesDistToTopHit","sirius_fts","rank"
"844251922634202815","C12H19N5O5S","[M + H]+",3,0.000717070854339402,116.762724596334,3.50987186725778,113.252852729076,"2","LBCAQRFTWMMWRR","C1=C(NC=N1)CC(C(=O)NC(CS)C(=O)NC(CO)C(=O)O)N","H-DL-His-DL-Cys-DL-Ser-OH",-4.9,2,-330.254538520422,0.229268292682927,Inf,"844251885107764832",NA
"844251922634202815","C12H19N5O5S","[M + H]+",3,0.000717070854339402,116.762724596334,3.50987186725778,113.252852729076,"2","UEHCDNYDBBCQEL","C1=C(NC=N1)CC(C(=O)O)NC(=O)C(CO)NC(=O)C(CS)N","H-DL-Cys-DL-Ser-DL-His-OH",-4.9,4,-338.957653766238,0.230769230769231,NA,"844251885107764832",NA
"844251922634202815","C12H19N5O5S","[M + H]+",3,0.000717070854339402,116.762724596334,3.50987186725778,113.252852729076,"2","WKEABZIITNXXQZ","C1=C(NC=N1)CC(C(=O)NC(CO)C(=O)NC(CS)C(=O)O)N","H-DL-His-DL-Ser-DL-Cys-OH",-4.9,5,-340.433894108665,0.235294117647059,NA,"844251885107764832",NA
"844251922634202815","C12H19N5O5S","[M + H]+",3,0.000717070854339402,116.762724596334,3.50987186725778,113.252852729076,"2","WAJDEKCJRKGRPG","C1=C(NC=N1)CC(C(=O)NC(CO)C(=O)O)NC(=O)C(CS)N","H-DL-Cys-DL-His-DL-Ser-OH",-4.9,6,-341.563270495582,0.222748815165877,NA,"844251885107764832",NA
"844251922634202815","C12H19N5O5S","[M + H]+",3,0.000717070854339402,116.762724596334,3.50987186725778,113.252852729076,"2","COLJZWUVZIXSSS","C1=C(NC=N1)CC(C(=O)O)NC(=O)C(CS)NC(=O)C(CO)N","H-DL-Ser-DL-Cys-DL-His-OH",-4.9,7,-342.981068873327,0.226415094339623,NA,"844251885107764832",NA
"844251922634202815","C12H19N5O5S","[M + H]+",3,0.000717070854339402,116.762724596334,3.50987186725778,113.252852729076,"2","LOKXAXAESFYFAX","C1=C(NC=N1)CC(C(=O)NC(CS)C(=O)O)NC(=O)C(CO)N","H-DL-Ser-DL-His-DL-Cys-OH",-4.9,8,-355.766041190913,0.224299065420561,NA,"844251885107764832",NA
"844251922634202816","C17H19N3O3S","[M + H]+",4,1.02482575917457e-05,112.514657640145,4.39982491517499,108.11483272497,"2","SUBDBMMJDZJVOS","CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC","6-methoxy-2-[(4-methoxy-3,5-dimethylpyridin-2-yl)methanesulfinyl]-1H-1,3-benzodiazole",2.6206226,1,-84.4896221045228,0.874015748031496,0,"844251885107764832",NA
"844251922634202816","C17H19N3O3S","[M + H]+",4,1.02482575917457e-05,112.514657640145,4.39982491517499,108.11483272497,"2","HVGVNYJRZJHYBS","CC1=CC(=C(C=C1)S(=O)(=O)NC2=CC3=C(C=C2)N(C(=O)N3C)C)C","N-(1,3-dimethyl-2-oxo-2,3-dihydro-1H-benzimidazol-5-yl)-2,4-dimethylbenzenesulfonamide",2.2,3,-336.582871111537,0.317365269461078,NA,"844251885107764832",NA
"844251922634202816","C17H19N3O3S","[M + H]+",4,1.02482575917457e-05,112.514657640145,4.39982491517499,108.11483272497,"2","SJXKOSOSNRUTAX","C1CN(CCN1CC2=CC=CO2)C(=S)NC3=CC4=C(C=C3)OCO4","N-(1,3-benzodioxol-5-yl)-4-(furan-2-ylmethyl)piperazin-4-ium-1-carbothioamide",1.9,9,-364.970821103301,0.252631578947368,NA,"844251885107764832",NA
"844251922634202816","C17H19N3O3S","[M + H]+",4,1.02482575917457e-05,112.514657640145,4.39982491517499,108.11483272497,"2","ZWNARYKSNTWUOM","C1CN(CN1CC2=CC=CC=C2)C(=O)C3=CC=C(C=C3)S(=O)(=O)N","4-[3-(Phenylmethyl)imidazolidin-1-yl]carbonylbenzenesulfonamide",1.3,10,-367.742891092358,0.166666666666667,NA,"844251885107764832",NA
"844251922634202816","C17H19N3O3S","[M + H]+",4,1.02482575917457e-05,112.514657640145,4.39982491517499,108.11483272497,"2","HHTWCWCZKQRKRJ","CN1C2=CC=CC=C2N(C3=CC=CC=C3S1(=O)=O)C(=O)CN(C)C","6-Methyl-6,11-dihydro-11-((N,N-dimethylamino)acetyl)dibenzo(c,f)-(1,2,5)-thiadiazepine 5,5-dioxide",1.7,11,-393.071229462809,0.224043715846995,NA,"844251885107764832",NA
"844251922634202816","C17H19N3O3S","[M + H]+",4,1.02482575917457e-05,112.514657640145,4.39982491517499,108.11483272497,"2","FDDLMBKEDYPNER","C1CN(CCN1CCC(=O)C2=CC=CS2)C3=CC=C(C=C3)[N+](=O)[O-]","3-[4-(4-Nitrophenyl)piperazino]-1-(2-thienyl)-1-propanone",3,12,-404.641608007817,0.17258883248731,NA,"844251885107764832",NA
"844251922634202816","C17H19N3O3S","[M + H]+",4,1.02482575917457e-05,112.514657640145,4.39982491517499,108.11483272497,"2","KMCSXFINGGBOFP","C1CN(CC2=CC=CC=C21)CC(=O)NC3=CC=C(C=C3)S(=O)(=O)N","N-(4-sulfamoylphenyl)-2-(1,2,3,4-tetrahydroisoquinolin-2-yl)acetamide",1.3,13,-439.342003795389,0.152173913043478,NA,"844251885107764832",NA
"844251922634202816","C17H19N3O3S","[M + H]+",4,1.02482575917457e-05,112.514657640145,4.39982491517499,108.11483272497,"2","VGDNTYWCSGTKDA","C1C2CN(CC1C3=CC=CC(=O)N3C2)S(=O)(=O)C4=CC=C(C=C4)N",NA,0.8,14,-455.51932218722,0.217821782178218,NA,"844251885107764832",NA
"844251922634202816","C17H19N3O3S","[M + H]+",4,1.02482575917457e-05,112.514657640145,4.39982491517499,108.11483272497,"2","IBAYUWQIQGOLBX","CCOC1=C(C=CC(=C1)C=NNC(=S)NC2=CC=C(C=C2)OC)O","1-[(3-Ethoxy-4-hydroxyphenyl)methylideneamino]-3-(4-methoxyphenyl)thiourea",3.1,15,-473.07682046385,0.243386243386243,NA,"844251885107764832",NA
"844251922634202816","C17H19N3O3S","[M + H]+",4,1.02482575917457e-05,112.514657640145,4.39982491517499,108.11483272497,"2","YPHDMWLZRDJBET","CC(=O)N1CCC2=CC=CC=C2C1C3=C(N(C(=S)N(C3=O)C)C)O","5-(2-acetyl-1,2,3,4-tetrahydroisoquinolin-1-yl)-6-hydroxy-1,3-dimethyl-2-sulfanylidene-1,2,3,4-tetrahydropyrimidin-4-one",0.9,16,-476.860239672808,0.186363636363636,NA,"844251885107764832",NA
"844251922634202816","C17H19N3O3S","[M + H]+",4,1.02482575917457e-05,112.514657640145,4.39982491517499,108.11483272497,"2","AIBMIQGSVBRQNH","COC1=CC(=CC(=C1OC)OC)C=NNC(=S)NC2=CC=CC=C2","(Phenylcarbamothioylamino)-[(3,4,5-trimethoxyphenyl)methylidene]azanium",3.1,17,-500.208568703718,0.181372549019608,NA,"844251885107764832",NA
"844251922634202816","C17H19N3O3S","[M + H]+",4,1.02482575917457e-05,112.514657640145,4.39982491517499,108.11483272497,"2","LJAVIEUWQYYONW","COC1=CC=C(C=C1)C2=NC(=NC=C2)SCC(=O)N3CCOCC3","2-[[4-(4-Methoxyphenyl)-2-pyrimidinyl]thio]-1-(4-morpholinyl)ethanone",1.8,18,-509.617343440423,0.320388349514563,NA,"844251885107764832",NA
"844251922634202816","C17H19N3O3S","[M + H]+",4,1.02482575917457e-05,112.514657640145,4.39982491517499,108.11483272497,"2","YSNOZZZDWRAZSF","CCOC1=CC=CC=C1C2=NN=C(S2)NC3=C(CCCC3)C(=O)O","1-Cyclohexene-1-carboxylic acid, 2-((5-(2-ethoxyphenyl)-1,3,4-thiadiazol-2-yl)amino)-",4.1,19,-531.354650341172,0.219512195121951,NA,"844251885107764832",NA
"844251922634202816","C17H19N3O3S","[M + H]+",4,1.02482575917457e-05,112.514657640145,4.39982491517499,108.11483272497,"2","MJRGSRRZKSJHOE","CC1=C(ON=C1C)NS(=O)(=O)C2=CC=CC3=C2C=CC=C3N(C)C","5-(dimethylamino)-N-(3,4-dimethyl-5-isoxazolyl)-1-naphthalenesulfonamide",3.4,20,-536.817106644526,0.251396648044693,NA,"844251885107764832",NA
"844251922634202816","C17H19N3O3S","[M + H]+",4,1.02482575917457e-05,112.514657640145,4.39982491517499,108.11483272497,"2","FUYKCLPJJPJJTN","COC1=CC(=C(C=C1C=NNC(=S)NC2=CC=CC=C2)OC)OC","(Phenylcarbamothioylamino)-[(2,4,5-trimethoxyphenyl)methylidene]azanium",3.1,21,-542.24265728751,0.196969696969697,NA,"844251885107764832",NA
"844251922634202817","C13H20FN3O5Si","[M + H]+",5,1.91272951688531e-13,94.7179855774483,3.39062385926024,91.327361718188,"2",NA,NA,NA,NA,NA,NA,NA,NA,"844251885107764832",NA
"844251922634202818","C17H16FN3O4","[M + H]+",6,2.77168651889018e-18,83.5759848106403,1.84653294821643,81.7294518624238,"2",NA,NA,NA,NA,NA,NA,NA,NA,"844251885107764832",NA
"844251922634202819","C9H20FN5O6S","[M + H]+",7,1.03562679611993e-18,82.5915356676625,3.0960891941283,79.4954464735342,"2",NA,NA,NA,NA,NA,NA,NA,NA,"844251885107764832",NA
"844251922634202820","C14H16F3N4O3","[M + H]+",8,3.99948142401901e-19,81.6401084398571,1.87478900502379,79.7653194348334,"2",NA,NA,NA,NA,NA,NA,NA,NA,"844251885107764832",NA
"844251922634202821","C10H24N3O6PS","[M + H]+",9,8.91409774208126e-20,80.1389926776152,4.00649790549593,76.1324947721193,"2",NA,NA,NA,NA,NA,NA,NA,NA,"844251885107764832",NA
"844251922634202822","C11H21F2N3O5S","[M + H]+",10,3.04546926919325e-20,79.0650136388244,4.1270093791256,74.9380042596988,"2",NA,NA,NA,NA,NA,NA,NA,NA,"844251885107764832",NA
"844251925175951047","C17H19N3O3S","[M + H]+",1,0.986177550928249,95.2249956843358,5.53346333968255,89.6915323446533,"3","SUBDBMMJDZJVOS","CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC","6-methoxy-2-[(4-methoxy-3,5-dimethylpyridin-2-yl)methanesulfinyl]-1H-1,3-benzodiazole",2.6206226,1,-5.69994612811053,0.983739837398374,0,"844251885107764833",NA
"844251925175951047","C17H19N3O3S","[M + H]+",1,0.986177550928249,95.2249956843358,5.53346333968255,89.6915323446533,"3","ZWNARYKSNTWUOM","C1CN(CN1CC2=CC=CC=C2)C(=O)C3=CC=C(C=C3)S(=O)(=O)N","4-[3-(Phenylmethyl)imidazolidin-1-yl]carbonylbenzenesulfonamide",1.3,2,-476.677274326121,0.14018691588785,Inf,"844251885107764833",NA
"844251925175951047","C17H19N3O3S","[M + H]+",1,0.986177550928249,95.2249956843358,5.53346333968255,89.6915323446533,"3","FDDLMBKEDYPNER","C1CN(CCN1CCC(=O)C2=CC=CS2)C3=CC=C(C=C3)[N+](=O)[O-]","3-[4-(4-Nitrophenyl)piperazino]-1-(2-thienyl)-1-propanone",3,3,-508.528337054043,0.144927536231884,NA,"844251885107764833",NA
"844251925175951047","C17H19N3O3S","[M + H]+",1,0.986177550928249,95.2249956843358,5.53346333968255,89.6915323446533,"3","SJXKOSOSNRUTAX","C1CN(CCN1CC2=CC=CO2)C(=S)NC3=CC4=C(C=C3)OCO4","N-(1,3-benzodioxol-5-yl)-4-(furan-2-ylmethyl)piperazin-4-ium-1-carbothioamide",1.9,4,-533.117854682485,0.232323232323232,NA,"844251885107764833",NA
"844251925175951047","C17H19N3O3S","[M + H]+",1,0.986177550928249,95.2249956843358,5.53346333968255,89.6915323446533,"3","HVGVNYJRZJHYBS","CC1=CC(=C(C=C1)S(=O)(=O)NC2=CC3=C(C=C2)N(C(=O)N3C)C)C","N-(1,3-dimethyl-2-oxo-2,3-dihydro-1H-benzimidazol-5-yl)-2,4-dimethylbenzenesulfonamide",2.2,5,-564.83172039257,0.313953488372093,NA,"844251885107764833",NA
"844251925175951047","C17H19N3O3S","[M + H]+",1,0.986177550928249,95.2249956843358,5.53346333968255,89.6915323446533,"3","LJAVIEUWQYYONW","COC1=CC=C(C=C1)C2=NC(=NC=C2)SCC(=O)N3CCOCC3","2-[[4-(4-Methoxyphenyl)-2-pyrimidinyl]thio]-1-(4-morpholinyl)ethanone",1.8,6,-587.531618779078,0.311320754716981,NA,"844251885107764833",NA
"844251925175951047","C17H19N3O3S","[M + H]+",1,0.986177550928249,95.2249956843358,5.53346333968255,89.6915323446533,"3","IBAYUWQIQGOLBX","CCOC1=C(C=CC(=C1)C=NNC(=S)NC2=CC=C(C=C2)OC)O","1-[(3-Ethoxy-4-hydroxyphenyl)methylideneamino]-3-(4-methoxyphenyl)thiourea",3.1,7,-587.639617796847,0.248704663212435,NA,"844251885107764833",NA
"844251925175951047","C17H19N3O3S","[M + H]+",1,0.986177550928249,95.2249956843358,5.53346333968255,89.6915323446533,"3","ABBDYGNALLZFNP","COC1=C(C=C(C=C1)C(=O)NNC(=S)NCC2=CC=CC=C2)OC","N-Benzyl-2-(3,4-dimethoxybenzoyl)hydrazinecarbothioamide",2.6,8,-593.244282191218,0.162162162162162,NA,"844251885107764833",NA
"844251925175951047","C17H19N3O3S","[M + H]+",1,0.986177550928249,95.2249956843358,5.53346333968255,89.6915323446533,"3","KMCSXFINGGBOFP","C1CN(CC2=CC=CC=C21)CC(=O)NC3=CC=C(C=C3)S(=O)(=O)N","N-(4-sulfamoylphenyl)-2-(1,2,3,4-tetrahydroisoquinolin-2-yl)acetamide",1.3,9,-597.765178961988,0.133891213389121,NA,"844251885107764833",NA
"844251925175951047","C17H19N3O3S","[M + H]+",1,0.986177550928249,95.2249956843358,5.53346333968255,89.6915323446533,"3","AIBMIQGSVBRQNH","COC1=CC(=CC(=C1OC)OC)C=NNC(=S)NC2=CC=CC=C2","(Phenylcarbamothioylamino)-[(3,4,5-trimethoxyphenyl)methylidene]azanium",3.1,10,-601.13198336751,0.181818181818182,NA,"844251885107764833",NA
"844251925175951047","C17H19N3O3S","[M + H]+",1,0.986177550928249,95.2249956843358,5.53346333968255,89.6915323446533,"3","HHTWCWCZKQRKRJ","CN1C2=CC=CC=C2N(C3=CC=CC=C3S1(=O)=O)C(=O)CN(C)C","6-Methyl-6,11-dihydro-11-((N,N-dimethylamino)acetyl)dibenzo(c,f)-(1,2,5)-thiadiazepine 5,5-dioxide",1.7,11,-632.406901349106,0.197916666666667,NA,"844251885107764833",NA
"844251925175951047","C17H19N3O3S","[M + H]+",1,0.986177550928249,95.2249956843358,5.53346333968255,89.6915323446533,"3","RHRSBTVNCCOGDJ","CC1=CC(=NC(=N1)SC(C2=CC=CC=C2)C(=O)O)N3CCOCC3","(2S)-2-(4-methyl-6-morpholin-4-ylpyrimidin-2-yl)sulfanyl-2-phenylacetate",2.8,12,-637.749770708235,0.205741626794258,NA,"844251885107764833",NA
"844251925175951047","C17H19N3O3S","[M + H]+",1,0.986177550928249,95.2249956843358,5.53346333968255,89.6915323446533,"3","RSMGOJOYNVIKHB","COC1=C(C(=C(C=C1)C=NNC(=S)NC2=CC=CC=C2)OC)OC","1-Phenyl-3-[(2,3,4-trimethoxyphenyl)methylideneamino]thiourea",3.1,13,-643.095112851218,0.206896551724138,NA,"844251885107764833",NA
"844251925175951047","C17H19N3O3S","[M + H]+",1,0.986177550928249,95.2249956843358,5.53346333968255,89.6915323446533,"3","FUYKCLPJJPJJTN","COC1=CC(=C(C=C1C=NNC(=S)NC2=CC=CC=C2)OC)OC","(Phenylcarbamothioylamino)-[(2,4,5-trimethoxyphenyl)methylidene]azanium",3.1,14,-651.513630411457,0.202970297029703,NA,"844251885107764833",NA
